"Date Range:","4/19/2018 00:00:00 to 4/29/2018 23:59:59"
"Report Timings:","All Hours"
"Show Zones:","Yes"
"Show Events:","Yes"
"Show Reports:","No"
"Show Trend Collections:","No"
""
"Thursday, April 19, 2018:"
"Event","VM3A.AHU9.ZONE.SCHEDULE","","Enabled","06:00","18:00"
"Event","VM3A.AHU7.ZONE.SCHEDULE","","Enabled","06:00","18:00"
"Event","MU MUII TOWER SCHEDULE","","Enabled","06:00","21:59"
"Zone","EPS_AH3_ZONE","","Enabled","06:00","22:00"
"Zone","MRAK.AC03.SCHEDULE","","Enabled","06:00","18:00"
"Zone","VM3A.EF13.ZONE","","Enabled","06:00","18:00"
"Zone","GSM.WINDOW.GSM3.ZONE","","Enabled","06:00","20:00"
"Zone","MEYER OFFICE AC1 SCHEDULE","","Enabled","06:00","20:00"
"Zone","GSM.WINDOW.GSM2.ZONE","","Enabled","06:00","20:00"
"Zone","GSM.WINDOW.GSM1.ZONE","","Enabled","06:00","20:00"
"Zone","GSM.WINDOW.CONF2.ZONE","","Enabled","06:00","20:00"
"Zone","GSM.WINDOW.CONF1.ZONE","","Enabled","06:00","20:00"
"Zone","GSM.CP.SYSTEM.ZONE","","Enabled","06:00","20:00"
"Event","SSC.OCCUPANCY","","Enabled","06:00","17:30"
"Zone","SSC.AHU1.SSTOZone","","Enabled","06:00","  >>"
"Zone","SSC.Zone1.RecRoom","","Enabled","06:00","17:00"
"Zone","GBSF.VIV LIGHTING","","Enabled","06:00","18:00"
"Zone","ARC AHU6 SCHEDULE","","Enabled","06:00","  >>"
"Zone","CCAH Schedule Mode","","Enabled","06:00","  >>"
"Zone","MU AHU05 SCHEDULE","","Enabled","06:00","21:05"
"Zone","HICK.AC01.SSTOZONE","","Enabled","06:01","22:30"
"Zone","ACAD AHU2 SCHEDULER","","Enabled","06:01","22:30"
"Zone","GSM.AHU2.ZONE","","Enabled","06:01","21:00"
"Zone","DRAMA AC06 SCHEDULE","","Enabled","06:01","22:30"
"Zone","VMSS.AH2.ZONE","","Enabled","06:01","19:01"
"Zone","HWC.AHU2.SSTOZone","","Enabled","06:01","18:00"
"Zone","SLAB.AH1.SCHEDULE","","Enabled","06:01","18:00"
"Zone","EPS_AH4_ZONE","","Enabled","06:01","22:00"
"Zone","MEYER OFFICE AC2 SCHEDULE","","Enabled","06:01","20:00"
"Zone","MSC.AH7.SCHEDULE","","Enabled","06:01","20:00"
"Zone","SOCIAL SCIENCE AHU11 SCHEDULE","","Enabled","06:01","22:30"
"Zone","MU AHU04 SCHEDULE","","Enabled","06:01","18:30"
"Zone","GSM.AHU4.ZONE","","Enabled","06:02","23:00"
"Zone","ACAD AHU6 SCHEDULE","","Enabled","06:02","22:30"
"Zone","GSM.AHU3.ZONE","","Enabled","06:02","21:00"
"Zone","DRAMA AC07 SCHEDULE","","Enabled","06:02","23:30"
"Zone","HWC.AHU3.SSTOZone","","Enabled","06:02","18:00"
"Zone","GBSF.AHU7.SCHEDULE","","Enabled","06:02","21:30"
"Zone","HWC.AHU4.SSTOZone","","Enabled","06:03","18:00"
"Zone","GBSF.AHU8.SCHEDULE","","Enabled","06:03","21:30"
"Zone","ACAD AHU8 SCHEDULE","","Enabled","06:04","22:30"
"Zone","ACAD AHU7 SCHEDULE","","Enabled","06:04","22:30"
"Zone","MU.AHU03.ZONE","","Enabled","06:05","22:05"
"Zone","SOCIAL SCIENCE AHU3 SCHEDULE","","Enabled","06:05","21:30"
"Zone","HICK.FCU8.FANSS.ZONEMODE","","Enabled","06:07","22:30"
"Zone","HICK.FCU13.ZONE","","Enabled","06:07","22:30"
"Zone","HICK.FCU11.ZONE","","Enabled","06:07","22:30"
"Zone","SOCIAL SCIENCE AHU7 SCHEDULE","","Enabled","06:10","21:30"
"Zone","SOCIAL SCIENCE AHU9 SCHEDULE","","Enabled","06:10","21:30"
"Zone","MIWF.AHU4_6.Zone","","Enabled","06:30","19:00"
"Zone","GHAUSI HALL AHU4 SCHEDULE","","Enabled","06:30","21:30"
"Zone","GHAUSI HALL AHU3 SCHEDULE","","Enabled","06:30","21:00"
"Event","KERR HALL SCHEDULE","","Enabled","06:30","22:45"
"Zone","KLEIBER HALL SCHEDULE","","Enabled","06:30","23:30"
"Event","LFH.LOBBY S3_4.SCHEDULE","","Enabled","06:30","22:00"
"Zone","LFH.S2.SCHEDULE","","Enabled","06:30","22:00"
